29,8.461,1.478
29.096,8.554,1.49
29.119,8.096,1.501
29.142,7.444,1.501
29.165,6.827,1.466
29.188,6.298,1.501
29.211,5.801,1.49
29.233,4.117,1.537
29.256,2.557,1.501
29.279,1.048,1.525
29.302,-0.383,1.548
2.992,-38.325,0.141
3.016,-38.312,0.129
3.111,-38.782,0.141
3.135,-38.701,0
3.159,-38.63,0
3.182,-38.57,0
3.206,-38.515,0
3.23,-38.456,0
3.254,-38.389,0
3.278,-38.329,0
3.302,-38.287,0
3.326,-38.255,0
3.35,-38.227,0
3.374,-38.18,0
3.398,-38.127,0
3.422,-38.085,0
3.446,-38.049,0
3.47,-38.018,0
3.493,-37.997,0
3.517,-37.963,0
3.541,-37.934,0
3.565,-39.717,0
3.589,-40.739,0
3.613,-41.16,0
3.637,-41.1,0
3.661,-41.193,0
3.685,-41.364,0
3.709,-41.161,0
3.733,-40.67,0
3.757,-40.237,0
3.78,-39.934,0.012
3.804,-39.402,0.012
3.828,-38.692,0.012
3.852,-38.178,0
3.876,-38.159,0
3.9,-38.511,0
3.924,-39.008,0
3.948,-39.421,0
3.972,-39.689,0.012
3.996,-39.856,0.012
4.02,-39.938,0.012
4.114,-40.295,0.023
4.138,-40.2,0.035
4.162,-40.079,0.059
4.186,-39.95,0.082
4.21,-39.797,0.082
4.234,-39.637,0.106
4.258,-39.476,0.106
4.282,-39.319,0.117
4.306,-39.167,0.117
4.33,-39.016,0.117
4.354,-38.882,0.117
4.377,-38.75,0.117
4.401,-38.626,0.117
4.425,-38.503,0.117
4.449,-38.385,0.117
4.473,-38.272,0.117
4.497,-38.165,0.117
4.521,-38.058,0.117
4.545,-37.952,0.129
4.569,-37.849,0.117
4.593,-37.753,0.117
4.617,-37.67,0.129
4.641,-37.581,0.129
4.664,-37.497,0.129
4.688,-37.42,0.129
4.712,-37.35,0.129
4.736,-37.292,0.117
4.76,-37.228,0.129
4.784,-37.168,0.117
4.808,-37.101,0.129
4.832,-37.04,0.129
4.856,-36.987,0.129
