Time,Angle,PWM_Voltage
16.609,-26.8346575354118,1.50734889030351
16.634,-26.9372083098238,1.50849457920091
16.659,-27.1561573331033,1.5084899374995
16.684,-27.3760025797771,1.50814477580178
16.709,-27.5012297416214,1.50848809410599
16.734,-27.4961660232507,1.51047367029201
16.759,-27.381968147723,1.51444960823944
16.784,-27.2063402454235,1.52028450381587
16.809,-27.0194990838026,1.5271738435664
16.834,-26.8673985108159,1.53332120193415
16.858,-26.7926865371677,1.5369649230572
16.883,-26.8305764859525,1.53740032230386
16.908,-26.9977215530523,1.53503852510745
16.933,-27.2822891980841,1.53153592499738
16.958,-27.6397431658283,1.52901749337492
16.983,-27.9956124892785,1.52843484898891
17.008,-28.2602344813556,1.52967297983698
17.105,-28.3543318683735,1.53244575891391
17.13,-28.2301353385307,1.53611383629784
17.155,-27.8787974112065,1.53991336515535
17.18,-27.3306781946103,1.54355587741341
17.205,-26.6527387887285,1.54712373597503
17.23,-25.9416765145864,1.55108182877515
17.255,-25.3106695124322,1.55586085500281
17.28,-24.8682303574106,1.56072445982197
17.305,-24.696491343464,1.56413768584991
17.33,-24.8419891025737,1.56508377421206
17.355,-25.3213582051416,1.56332344697195
17.38,-26.1236785596764,1.55953574287
17.404,-27.1940234447402,1.55531507342935
17.429,-28.4211612816443,1.55211136200327
17.454,-29.659516664116,1.55039155682835
17.479,-30.7715462428621,1.54976665510116
17.504,-31.6573200798174,1.54946159127616
17.529,-32.2595807240551,1.54889061371634
17.554,-32.5538742924013,1.54815955929009
17.579,-32.5402223398068,1.54803597006696
17.604,-32.2440051184524,1.54911749791268
17.629,-31.7193057651104,1.55102940563199
17.654,-31.0466485454401,1.55290618951322
17.679,-30.3235412744714,1.55442037240024
17.704,-29.6474501417921,1.5558661805155
17.729,-29.097005756193,1.55773427717035
17.754,-28.7251846108644,1.56054577940224
17.779,-28.5654520493617,1.56447683940795
17.804,-28.6326045763602,1.56897953588105
17.829,-28.9096125255858,1.57306280466026
17.854,-29.3373776747095,1.57576515397461
17.879,-29.8242972399281,1.57680897158782
17.904,-30.2696495471546,1.57692000092832
17.929,-30.5845048776958,1.57667538492638
17.954,-30.7047191098798,1.57592614366269
17.979,-30.6015097034706,1.575154139211
18.004,-30.2901728596722,1.57580422413964
18.1,-29.8286723969153,1.57872775305035
18.125,-29.3032515069739,1.58336455917079
18.15,-28.8083940547174,1.58821368001186
18.175,-28.4299913131833,1.5915919306775
18.2,-28.2321652326049,1.59273485237574
18.225,-28.2406182078225,1.59240366606173
18.25,-28.4273180314589,1.59181191424191
18.275,-28.7135182416842,1.59127617168168
18.3,-28.9941600329394,1.59030351577654
18.325,-29.1672839302553,1.58852311821059
18.35,-29.1550436623818,1.58616605611918
18.375,-28.9190364855376,1.58398415968933
18.4,-28.4721423604416,1.58320259611506
18.425,-27.8779736424798,1.58472743223719
18.45,-27.2329014440781,1.58789186676362
18.475,-26.6388595099508,1.59117201575475
18.5,-26.1821329522684,1.59373627343317
18.525,-25.9235522914469,1.59534798628737
18.55,-25.8889254862152,1.59606635157123
18.574,-26.0556323464111,1.59634274540524
18.599,-26.3502986243309,1.59658967926372
18.624,-26.6672777066571,1.59732715588177
18.649,-26.8980870390565,1.59932474204223
18.674,-26.9579751345386,1.60251079832437
18.699,-26.805939599933,1.60564853925839
18.724,-26.4560784827249,1.60729410299797
18.749,-25.9733331057293,1.60663810660793
18.774,-25.4525806124783,1.60417964438112
18.799,-24.9915831036922,1.60141217424666
18.824,-24.6712231967708,1.59944994633729
18.849,-24.5436975360759,1.59863521259159
18.874,-24.6196552722277,1.59897536340221
18.899,-24.8588972465301,1.60004346500582
18.924,-25.1796491047702,1.60098898526083
18.949,-25.4860997209946,1.6010857862229
18.974,-25.6973079432726,1.60025769805295
18.999,-25.7660219694673,1.59892486769672
19.024,-25.688508155634,1.59721991078995
19.119,-25.5050739880377,1.59533253128016
19.144,-25.288414390197,1.59439973823254
19.169,-25.1236317235138,1.59529446627269
19.194,-25.0848646061513,1.59729117331534
19.219,-25.209598414001,1.59939395875648
19.244,-25.4785971386449,1.60151621832735
19.269,-25.8175033098265,1.60351117303113
19.294,-26.1232692590436,1.60481052181167
19.319,-26.2982161617012,1.60511476556872
19.344,-26.2762040087819,1.6042896638718
19.369,-26.0401133734052,1.60244566524401
19.394,-25.6297724289555,1.60045948266746
19.419,-25.1328171475497,1.59945040515921
19.444,-24.6587477661504,1.59987449795393
19.469,-24.3083216902108,1.60115530378624
19.494,-24.1491717036287,1.60168192684144
19.519,-24.1990486685506,1.59990463222289
19.544,-24.4186941287473,1.59618636042581
19.569,-24.7226209704844,1.59281962732579
19.594,-25.006886039239,1.59175751300798
19.619,-25.1782091452065,1.593084177291
19.644,-25.1728440373127,1.59570180435435
19.669,-24.968271353125,1.59835082442048
19.694,-24.5901208765091,1.60003092293489
19.718,-24.1071244866786,1.60065819777451
19.743,-23.610862411812,1.60118409089517
19.768,-23.1899622534091,1.60226551481913
19.793,-22.9118031007085,1.60322133222735
19.818,-22.8121582103824,1.60279453937595
19.843,-22.8858516764277,1.60061568057852
19.868,-23.0839886909558,1.5978067228767
19.893,-23.327977192597,1.59624127440655
19.918,-23.5344012179326,1.59721032813892
19.943,-23.6375350226597,1.60093416548782
19.968,-23.6071671260834,1.60674679897143
19.993,-23.4607314230776,1.61313726901688
20.018,-23.2583515174593,1.61827967945664
20.115,-23.0786455644936,1.62101818771233
20.14,-22.9931990217025,1.6211091547547
20.165,-23.0471272371961,1.6188919280372
20.19,-23.2392810141707,1.61550742009525
20.215,-23.5136636501012,1.61293501636169
20.24,-23.7766761940472,1.6127284521757
20.264,-23.9316260722749,1.61477827155175
20.289,-23.914709131548,1.61750120567821
20.314,-23.7208826549854,1.61906225601909
20.339,-23.407822674743,1.61874276290212
20.364,-23.0741078898688,1.61750005841827
20.389,-22.8249094451603,1.61716780064058
20.414,-22.7418444186571,1.61895923687419
20.439,-22.8596873533079,1.62250392605086
20.464,-23.1515649682689,1.62608252961953
20.489,-23.5348808859474,1.62796100320954
20.514,-23.9005339902197,1.62769805827419
20.539,-24.15045924662,1.62608425836208
20.564,-24.2286575570658,1.62409356272388
20.589,-24.1377650516955,1.62221125883326
20.614,-23.9352142794637,1.62074225616198
20.639,-23.7099411235116,1.62033662489226
20.664,-23.5521639719927,1.62139771194383
20.689,-23.5264289124776,1.62323629082993
20.714,-23.6500609557237,1.62474886298978
20.739,-23.8846672589774,1.62537014270214
20.764,-24.1500261379589,1.62486716435093
20.789,-24.3534525066597,1.62325025432299
20.814,-24.418939180311,1.62111435131765
20.839,-24.3106269334767,1.61948591175891
20.864,-24.0464736848106,1.61944772578722
20.888,-23.6908177985404,1.62152597132857
20.913,-23.327182119291,1.62487895588331
20.938,-23.0273916243042,1.62768822190107
20.963,-22.8254227025754,1.62895415377267
20.988,-22.7022450575876,1.62938935805497
21.013,-22.5980762097276,1.63009641959135
21.11,-22.4509292227972,1.63122550598478
21.135,-22.2315724651008,1.63247574538596
21.16,-21.9552049728843,1.63381547134886
21.185,-21.6734772470867,1.63524247224763
21.21,-21.4536215910969,1.6366581342297
21.235,-21.3522265909188,1.63775673847054
21.26,-21.39172536223,1.63794604392114
21.285,-21.5474642525228,1.63712064719686
21.31,-21.7543192419388,1.63603471001493
21.335,-21.929724367055,1.63574170583839
21.36,-22.0003120610285,1.6370426998287
21.385,-21.927105220207,1.63979499617225
21.41,-21.7234668218796,1.64278345463256
21.434,-21.451555065967,1.6449956520003
21.459,-21.1965846599314,1.64634149267497
21.484,-21.0352892670983,1.64675293122757
21.509,-21.0087576411425,1.64583136428805
21.534,-21.1056240924613,1.64336135532136
21.559,-21.2662398490754,1.63953625473958
21.584,-21.4070700339854,1.63525552062442
21.609,-21.4522565399397,1.63203660215375
21.634,-21.3627686276232,1.63118109134411
21.659,-21.1531273423417,1.63294900746424
21.684,-20.8839611616805,1.63621277068199
21.709,-20.6343304043465,1.63930302250965
21.734,-20.4718133965075,1.64150920578962
21.759,-20.4295401659259,1.64308221487542
21.784,-20.4930117742242,1.64388624467894
21.809,-20.6062880900744,1.6431333437593
21.834,-20.6967225961823,1.64063382696254
21.859,-20.7030125761168,1.63748590238772
21.884,-20.5979993638207,1.63499771800821
21.909,-20.3995767962001,1.63369422851066
21.934,-20.158632980048,1.63396325387328
21.959,-19.9280945856218,1.63638344261825
21.984,-19.7336359242326,1.64097545593949
22.009,-19.5633309972844,1.64714808502834
22.107,-19.381825975362,1.65423018156455
22.132,-19.1571984679614,1.66162064578093
22.157,-18.8815200402339,1.6685072937007
22.182,-18.578511164374,1.67364915806696
22.207,-18.2967301561943,1.67592477566546
22.232,-18.0904120368734,1.67519969941035
22.257,-17.9975951389902,1.67258735968089
22.282,-18.0222067282609,1.66969614104846
22.307,-18.1268613063552,1.66712951894155
22.332,-18.2440189374836,1.66430343115126
22.357,-18.3026806842774,1.66126215065553
22.382,-18.2586843332331,1.65918382500973
22.407,-18.1137154607714,1.65848715493519
22.432,-17.9114324582983,1.65800362458773
22.457,-17.7150818900224,1.656636370524
22.482,-17.5820089667222,1.65484286884127
22.507,-17.5430543206284,1.65393186211862
22.532,-17.5902684941553,1.6543132322749
22.557,-17.6789607407468,1.65496115954221
22.582,-17.7454577886781,1.65472698457726
22.607,-17.7357333748412,1.65362691445531
22.632,-17.6318546885585,1.65263939280152
22.656,-17.4577478617531,1.65291998780193
22.681,-17.2633213321576,1.65509103910303
22.706,-17.102855075103,1.65847592593206
22.731,-17.0146149375822,1.66129390704927
22.756,-17.0046308061437,1.66230347950482
22.781,-17.0451159770073,1.66158327881569
22.806,-17.0886759348964,1.65956447614471
22.831,-17.0886607088409,1.65685522804031
22.856,-17.0195706558937,1.65466434282051
22.881,-16.8887432432267,1.65387181371646
22.906,-16.7309490408205,1.65431249602789
22.931,-16.5912962329827,1.65547055905353
22.956,-16.5039328970012,1.65684407199228
22.981,-16.4722309454719,1.65777400163369
23.006,-16.4648161469374,1.65815293254237
23.102,-16.4339124836478,1.65890985310434
23.127,-16.3418942769971,1.66095753900875
23.152,-16.1800079532677,1.66421799846885
23.176,-15.9719138765319,1.66780832657769
23.201,-15.7625412143866,1.67072296898009
23.226,-15.6004302648219,1.67244657848518
23.251,-15.518537860833,1.67284917205085
23.276,-15.5178147828586,1.67173929127491
23.301,-15.5655707768932,1.66931692958186
23.326,-15.6110507240534,1.66675948183045
23.351,-15.6081299028263,1.66554206565705
23.376,-15.537054388765,1.6660830248315
23.401,-15.4151084931161,1.6671391313169
23.426,-15.288049345934,1.66673469918417
23.451,-15.209969160942,1.66410057433332
23.476,-15.2235116766905,1.66058488084175
23.501,-15.3439787996265,1.65843347359906
23.526,-15.552142710231,1.65926090761415
23.551,-15.8018554115593,1.66350487824376
23.576,-16.0395982753974,1.67010942140854
23.601,-16.2284206804752,1.67678443552575
23.626,-16.3667748178223,1.6815119213044
23.651,-16.4883307727996,1.68360795622325
23.676,-16.6398094534156,1.6829382222451
23.701,-16.8540687240011,1.67943893435428
23.726,-17.1333981682953,1.67415547163799
23.751,-17.4455347466062,1.66924927283511
23.776,-17.7345955377112,1.66641324691679
23.8,-17.9433864666679,1.66604457989522
23.825,-18.0356195638128,1.66758863318172
23.85,-18.0101945948034,1.6699063959841
23.875,-17.9007809928141,1.67173090741005
23.9,-17.7580761054448,1.67214180273187
23.925,-17.6252469081167,1.67060026364536
23.95,-17.5177797592505,1.66732088462468
23.975,-17.4144679282956,1.66364587222628
24,-17.2709379387256,1.66120436557854
24.097,-17.0547457914992,1.66073043343141
24.122,-16.7728570627775,1.66177859381167
24.147,-16.4681896116697,1.66323247891039
24.172,-16.1982170400692,1.66411126453619
24.197,-16.0158209461248,1.66417134134491
24.222,-15.9522332914267,1.66392712917423
24.247,-16.0026459840631,1.66409909471132
24.272,-16.1264188473999,1.66467840022402
24.297,-16.2626494741692,1.66475405841369
24.322,-16.3509936093884,1.66391303279751
24.346,-16.3533255842565,1.66303491011184
24.371,-16.2693630730357,1.66319425049159
24.396,-16.135101276658,1.66469558299347
24.421,-16.0055450881637,1.66716174555812
24.446,-15.9323235110439,1.67008497878441
24.471,-15.9428551719555,1.67346187534446
24.496,-16.0280490806647,1.67752062753462
24.521,-16.1455367393187,1.68171954445173
24.546,-16.23812254323,1.68474036660152
24.571,-16.2615695450187,1.68541818367871
24.596,-16.208723020741,1.68371128475976
24.621,-16.1137110877469,1.68107029534312
24.646,-16.0345124201747,1.6793106080338
24.671,-16.026296171576,1.67924261349678
24.696,-16.1153953086598,1.68063501528846
24.721,-16.2839055661252,1.68287551532733
24.746,-16.4773644313295,1.68569412708412
24.771,-16.6323911178748,1.68932093216397
24.796,-16.7067313583826,1.69370414271966
24.821,-16.696382447174,1.69813957593632
24.846,-16.6324691446425,1.70188244042774
24.871,-16.5624673327158,1.70448894707393
24.896,-16.524915656897,1.70584567896348
24.921,-16.5278739600557,1.70674501518798
24.946,-16.546711543861,1.70881847903049
24.97,-16.5438788382642,1.71293357012739
24.995,-16.4941935659802,1.71812328427444
25.02,-16.3973381467745,1.72240063578896
25.119,-16.2685730751543,1.72448769309621
25.144,-16.1178223611263,1.72483833487891
25.169,-15.9404017232234,1.7248223016969
25.194,-15.728818297873,1.7253741559057
25.219,-15.4906790252841,1.72666017412721
25.244,-15.2526090131678,1.72821988083946
25.269,-15.0441167201128,1.72915462042531
25.294,-14.8737522992702,1.72832854553539
25.319,-14.7201182650762,1.72497631240593
25.344,-14.5463204519297,1.71996342295364
25.369,-14.3240891019134,1.71578304707573
25.394,-14.0505436386162,1.71449764159316
25.419,-13.7492149865954,1.71622206777442
25.444,-13.4537481967453,1.71973698158726
25.469,-13.1829259469799,1.72384644048469
25.494,-12.9267931683196,1.72775630293004
25.519,-12.6548667603513,1.73066199680953
25.544,-12.337078721615,1.73176922875354
25.568,-11.9623204764026,1.73064520511749
25.593,-11.5449736105012,1.72748038553325
25.618,-11.1151445770293,1.72302742453317
25.643,-10.6970457328297,1.71805682209202
25.668,-10.2916627684222,1.71341295647551
25.693,-9.87768829170906,1.71014387300222
25.717,-9.42716959355479,1.70865162181336
25.741,-8.92142786799685,1.70870426093849
25.765,-8.35952071349092,1.71063437840022
25.789,-7.76169674186786,1.71545479892172
25.813,-7.16752750202401,1.72340375038117
25.837,-6.62373406397288,1.7328091604682
25.861,-6.16512799315172,1.74090647241665
25.885,-5.79964467089404,1.74553207082508
25.909,-5.50399166302235,1.7456937309125
25.932,-5.23155284113889,1.74122812170796
25.956,-4.93205714819502,1.73291897101653
25.98,-4.57551110586653,1.72309427786302
26.004,-4.16885287398561,1.71494645516353
26.101,-3.75435650063013,1.71034602857371
26.125,-3.38118591241512,1.70890912134044
26.149,-3.06706469703926,1.70925049812781
26.173,-2.78725268724357,1.71028504902263
26.197,-2.49643563259254,1.71152781646136
26.221,-2.15574756964557,1.71295430206551
26.244,-1.74621859862158,1.71478344727501
26.268,-1.27040369723225,1.71694219933987
26.292,-0.748613197308337,1.71820924217101
26.316,-0.209483426193769,1.71642696952683
26.34,0.323994012236712,1.71038624694235
26.363,0.842781818660814,1.70127248174701
